Annee;Region;id_departement;Departement;Cultures;Surfaces certifiées bio;Surfaces C1;Surfaces C2;Surfaces C3
2011;ALSACE;68;HAUT-RHIN;Céréales;326,12;77,16;31,17;0
2011;ALSACE;68;HAUT-RHIN;Cultures fourragères;403,54;70,21;3,4;0
2011;ALSACE;68;HAUT-RHIN;Fruits;48,12;18,71;2,92;23,92
2011;ALSACE;68;HAUT-RHIN;Légumes frais;137,84;17,77;1,89;0
2011;ALSACE;68;HAUT-RHIN;Légumes secs;s;s;s;s
2011;ALSACE;68;HAUT-RHIN;Oléagineux;86,55;4,35;30,25;0
2011;ALSACE;68;HAUT-RHIN;PPAM;4,6;0,64;0,05;0
2011;ALSACE;68;HAUT-RHIN;Protéagineux;17,6;9,66;7;0
2011;ALSACE;68;HAUT-RHIN;STH;3509,91;241,48;57,58;0
2011;ALSACE;68;HAUT-RHIN;Vigne;907,7;150,63;105,53;150,93
2011;AQUITAINE;24;DORDOGNE;Autres;417,96;165,99;138,59;17,45
2011;AQUITAINE;24;DORDOGNE;Céréales;1137,69;219,98;376,6;0
2011;AQUITAINE;24;DORDOGNE;Cultures fourragères;2285,11;186,25;1199,93;0,35
2011;AQUITAINE;24;DORDOGNE;Fruits;552,64;134,58;888,37;198,01
2011;AQUITAINE;24;DORDOGNE;Légumes frais;103,95;1,25;11,48;0
2011;AQUITAINE;24;DORDOGNE;Légumes secs;25,78;0;1,65;0
2011;AQUITAINE;24;DORDOGNE;Oléagineux;279,2;9,55;70,08;0
2011;AQUITAINE;24;DORDOGNE;PPAM;17,65;0,6;1,58;0
2011;AQUITAINE;24;DORDOGNE;Protéagineux;62,02;1,68;30,25;0
2011;AQUITAINE;24;DORDOGNE;STH;4233,53;382,33;1156,71;0,16
2011;AQUITAINE;24;DORDOGNE;Vigne;698,22;128,86;299,75;222,89
2011;AQUITAINE;33;GIRONDE;Autres;797,08;727,28;225,24;62,97
2011;AQUITAINE;33;GIRONDE;Céréales;415,97;109,86;288,6;0
2011;AQUITAINE;33;GIRONDE;Cultures fourragères;337,47;81,98;117,77;6,81
2011;AQUITAINE;33;GIRONDE;Fruits;255,97;58,08;36,16;14,08
2011;AQUITAINE;33;GIRONDE;Légumes frais;158,23;4,49;4,1;0
2011;AQUITAINE;33;GIRONDE;Légumes secs;7,68;0;0;0
2011;AQUITAINE;33;GIRONDE;Oléagineux;257,2;16,39;110,35;0
2011;AQUITAINE;33;GIRONDE;PPAM;1;0;0,27;0
2011;AQUITAINE;33;GIRONDE;Protéagineux;22,17;2,43;61,87;0
2011;AQUITAINE;33;GIRONDE;STH;1857,27;91,66;393,06;0
2011;AQUITAINE;33;GIRONDE;Vigne;2830,19;1079,25;2062,59;1301,91
2011;AQUITAINE;40;LANDES;Autres;646,79;6,7;44,38;0
2011;AQUITAINE;40;LANDES;Céréales;1164,38;82,66;282,57;0
2011;AQUITAINE;40;LANDES;Cultures fourragères;375,85;94,35;262,34;0
2011;AQUITAINE;40;LANDES;Fruits;34,58;6,69;8,82;7,95
2011;AQUITAINE;40;LANDES;Légumes frais;549,76;9,36;9,88;0
2011;AQUITAINE;40;LANDES;Légumes secs;s;s;s;s
2011;AQUITAINE;40;LANDES;Oléagineux;497,51;17,05;52,36;0
2011;AQUITAINE;40;LANDES;PPAM;12,46;0;15,96;0
2011;AQUITAINE;40;LANDES;Protéagineux;114,27;5,2;45,35;0
2011;AQUITAINE;40;LANDES;STH;358,65;8,18;31,87;0
2011;AQUITAINE;40;LANDES;Vigne;18,97;0,46;13,39;0,17
2011;AQUITAINE;47;LOT-ET-GARONNE;Autres;1021,93;77,49;278,88;6,74
2011;AQUITAINE;47;LOT-ET-GARONNE;Céréales;1747,37;239,66;1179,96;0
2011;AQUITAINE;47;LOT-ET-GARONNE;Cultures fourragères;2073,01;432,73;1707,54;19,1
2011;AQUITAINE;47;LOT-ET-GARONNE;Fruits;471,83;213,24;427,36;160,57
2011;AQUITAINE;47;LOT-ET-GARONNE;Légumes frais;270,37;10,02;2,75;0
2011;AQUITAINE;47;LOT-ET-GARONNE;Légumes secs;112,39;0,34;0;0
2011;AQUITAINE;47;LOT-ET-GARONNE;Oléagineux;1798,52;88,18;842,33;0
2011;AQUITAINE;47;LOT-ET-GARONNE;PPAM;9,42;0,4;0,55;0
2011;AQUITAINE;47;LOT-ET-GARONNE;Protéagineux;532,3;19,33;285,86;0
2011;AQUITAINE;47;LOT-ET-GARONNE;STH;1173,15;167,7;356,1;0
2011;AQUITAINE;47;LOT-ET-GARONNE;Vigne;203,54;51,13;216,84;177,54
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Autres;325,65;35,28;47,55;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Céréales;706,3;62,81;236,8;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Cultures fourragères;1176,28;123,51;594,74;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Fruits;111,92;7,03;28,15;4,78
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Légumes frais;126,25;17,41;19,32;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Légumes secs;7,31;0;0,88;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Oléagineux;367,3;12,32;81,92;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;PPAM;6,89;0;0,01;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Protéagineux;134,12;2,61;24,68;0
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;STH;1771,28;136,92;261,95;1,73
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vigne;124,13;33,44;2,52;32,05
2011;AUVERGNE;3;ALLIER;Autres;200,66;3,42;11,64;0
2011;AUVERGNE;3;ALLIER;Céréales;1847,54;136,24;440,32;0
2011;AUVERGNE;3;ALLIER;Cultures fourragères;4239,83;486,76;842,97;0
2011;AUVERGNE;3;ALLIER;Fruits;4,44;2,08;0,14;3,4
2011;AUVERGNE;3;ALLIER;Légumes frais;51;6,75;5,88;0
2011;AUVERGNE;3;ALLIER;Légumes secs;35,88;0;0;0
2011;AUVERGNE;3;ALLIER;Oléagineux;228,72;31,17;29,89;0
2011;AUVERGNE;3;ALLIER;PPAM;8,94;0,57;0;0
2011;AUVERGNE;3;ALLIER;Protéagineux;155,69;27,07;84,92;0
2011;AUVERGNE;3;ALLIER;STH;4542,15;221,88;1051,73;0
2011;AUVERGNE;3;ALLIER;Vigne;s;s;s;s
2011;AUVERGNE;15;CANTAL;Autres;8,35;2,95;0,04;0
2011;AUVERGNE;15;CANTAL;Céréales;245,55;19,41;79,17;0
2011;AUVERGNE;15;CANTAL;Cultures fourragères;1209,64;101,87;236,15;0
2011;AUVERGNE;15;CANTAL;Fruits;11,81;2,41;3,88;0
2011;AUVERGNE;15;CANTAL;Légumes frais;9,61;0,3;0,17;0
2011;AUVERGNE;15;CANTAL;Légumes secs;3,9;4;0;0
2011;AUVERGNE;15;CANTAL;Oléagineux;s;s;s;s
2011;AUVERGNE;15;CANTAL;PPAM;2,38;0,06;0;0
2011;AUVERGNE;15;CANTAL;Protéagineux;s;s;s;s
2011;AUVERGNE;15;CANTAL;STH;5632,92;198,03;598,8;0
2011;AUVERGNE;15;CANTAL;Vigne;s;s;s;s
2011;AUVERGNE;43;HAUTE-LOIRE;Autres;167,8;7,34;22,84;0
2011;AUVERGNE;43;HAUTE-LOIRE;Céréales;905,24;189,79;653,1;0
2011;AUVERGNE;43;HAUTE-LOIRE;Cultures fourragères;1720,98;318,52;874,13;0
2011;AUVERGNE;43;HAUTE-LOIRE;Fruits;5,86;0,89;0,67;2,21
2011;AUVERGNE;43;HAUTE-LOIRE;Légumes frais;48,44;2,75;26,48;0
2011;AUVERGNE;43;HAUTE-LOIRE;Légumes secs;80,85;27,82;25,59;0
2011;AUVERGNE;43;HAUTE-LOIRE;Oléagineux;10,85;0;4,7;0
2011;AUVERGNE;43;HAUTE-LOIRE;PPAM;9,34;0,02;0,77;0
2011;AUVERGNE;43;HAUTE-LOIRE;Protéagineux;32,12;0;2,94;0
2011;AUVERGNE;43;HAUTE-LOIRE;STH;5034,07;770,57;1793,68;0
2011;AUVERGNE;43;HAUTE-LOIRE;Vigne;0,42;0;0,49;0
2011;AUVERGNE;63;PUY-DE-DOME;Autres;167,47;7,83;32,48;0,42
2011;AUVERGNE;63;PUY-DE-DOME;Céréales;849,33;66,53;310,76;0
2011;AUVERGNE;63;PUY-DE-DOME;Cultures fourragères;1742,75;105,11;428,42;1,83
2011;AUVERGNE;63;PUY-DE-DOME;Fruits;36,09;6,08;4,75;1,04
2011;AUVERGNE;63;PUY-DE-DOME;Légumes frais;57,8;1,28;10,62;0
2011;AUVERGNE;63;PUY-DE-DOME;Légumes secs;3,17;0;0;0
2011;AUVERGNE;63;PUY-DE-DOME;Oléagineux;124,96;5,35;61,35;0
2011;AUVERGNE;63;PUY-DE-DOME;PPAM;22,9;8;0,4;0,5
2011;AUVERGNE;63;PUY-DE-DOME;Protéagineux;68,81;0;52,57;0
2011;AUVERGNE;63;PUY-DE-DOME;STH;4785,25;386,15;751,84;0,38
2011;AUVERGNE;63;PUY-DE-DOME;Vigne;18,12;2,21;15,56;12
2011;BASSE-NORMANDIE;14;CALVADOS;Autres;35,13;20,87;3,69;0
2011;BASSE-NORMANDIE;14;CALVADOS;Céréales;432,58;75,59;205,87;0
2011;BASSE-NORMANDIE;14;CALVADOS;Cultures fourragères;2055,28;209,01;506,56;0
2011;BASSE-NORMANDIE;14;CALVADOS;Fruits;356,56;124,3;199,78;88,94
2011;BASSE-NORMANDIE;14;CALVADOS;Légumes frais;110,19;4,35;9,92;0
2011;BASSE-NORMANDIE;14;CALVADOS;Légumes secs;s;s;s;s
2011;BASSE-NORMANDIE;14;CALVADOS;Oléagineux;s;s;s;s
2011;BASSE-NORMANDIE;14;CALVADOS;PPAM;0,23;0;0,11;0
2011;BASSE-NORMANDIE;14;CALVADOS;Protéagineux;19,6;10,35;42,47;0
2011;BASSE-NORMANDIE;14;CALVADOS;STH;6769,82;1294,51;1151,19;0
2011;BASSE-NORMANDIE;50;MANCHE;Autres;50,97;6,31;7,68;0,44
2011;BASSE-NORMANDIE;50;MANCHE;Céréales;499;181,69;191,06;0
2011;BASSE-NORMANDIE;50;MANCHE;Cultures fourragères;3995,82;933,07;649,16;0
2011;BASSE-NORMANDIE;50;MANCHE;Fruits;156,68;36,99;22,75;16,16
2011;BASSE-NORMANDIE;50;MANCHE;Légumes frais;387,26;2,98;8,74;0
2011;BASSE-NORMANDIE;50;MANCHE;Légumes secs;s;s;s;s
2011;BASSE-NORMANDIE;50;MANCHE;Oléagineux;s;s;s;s
2011;BASSE-NORMANDIE;50;MANCHE;PPAM;s;s;s;s
2011;BASSE-NORMANDIE;50;MANCHE;Protéagineux;25,8;21,99;24,77;0
2011;BASSE-NORMANDIE;50;MANCHE;STH;4198,13;672,9;1321,97;0
2011;BASSE-NORMANDIE;61;ORNE;Autres;99,78;4,2;16,57;0,03
2011;BASSE-NORMANDIE;61;ORNE;Céréales;1863,89;180,88;450,99;0
2011;BASSE-NORMANDIE;61;ORNE;Cultures fourragères;3214,82;620,84;824,83;0
2011;BASSE-NORMANDIE;61;ORNE;Fruits;180,99;87,2;118,01;96,51
2011;BASSE-NORMANDIE;61;ORNE;Légumes frais;36,1;0;0,95;0
2011;BASSE-NORMANDIE;61;ORNE;Légumes secs;7,98;0;2;0
2011;BASSE-NORMANDIE;61;ORNE;Oléagineux;11,36;0;50,8;0
2011;BASSE-NORMANDIE;61;ORNE;PPAM;0,7;0;0;0
2011;BASSE-NORMANDIE;61;ORNE;Protéagineux;197,39;3;53,74;0
2011;BASSE-NORMANDIE;61;ORNE;STH;7527,5;1277,15;852,61;6,05
2011;BASSE-NORMANDIE;61;ORNE;Vigne;s;s;s;s
2011;BOURGOGNE;21;COTE-D'OR;Autres;349,09;83,1;32,35;5,81
2011;BOURGOGNE;21;COTE-D'OR;Céréales;2665,85;160,32;585,31;0
2011;BOURGOGNE;21;COTE-D'OR;Cultures fourragères;2294,81;199,43;608,63;23,1
2011;BOURGOGNE;21;COTE-D'OR;Fruits;25,26;5,01;5,22;7,78
2011;BOURGOGNE;21;COTE-D'OR;Légumes frais;80,42;0,1;6,26;0
2011;BOURGOGNE;21;COTE-D'OR;Légumes secs;61,99;0;3,03;0
2011;BOURGOGNE;21;COTE-D'OR;Oléagineux;322,02;59,53;59,79;0
2011;BOURGOGNE;21;COTE-D'OR;PPAM;18,21;0;0,01;0
2011;BOURGOGNE;21;COTE-D'OR;Protéagineux;301,65;0,2;138,46;0
2011;BOURGOGNE;21;COTE-D'OR;STH;3009,7;225,65;815,56;0
2011;BOURGOGNE;21;COTE-D'OR;Vigne;616,61;120,98;227,92;298,11
2011;BOURGOGNE;58;NIEVRE;Autres;164,19;8,05;23,99;0
2011;BOURGOGNE;58;NIEVRE;Céréales;1018,12;160,82;257,09;0
2011;BOURGOGNE;58;NIEVRE;Cultures fourragères;1808,87;64,54;395,09;0
2011;BOURGOGNE;58;NIEVRE;Fruits;10,54;0,1;4,79;4,01
2011;BOURGOGNE;58;NIEVRE;Légumes frais;9,4;1,4;1;0
2011;BOURGOGNE;58;NIEVRE;Légumes secs;62,4;0;0;0
2011;BOURGOGNE;58;NIEVRE;Oléagineux;28,8;36,26;10,91;0
2011;BOURGOGNE;58;NIEVRE;PPAM;12,7;0;0;0,8
2011;BOURGOGNE;58;NIEVRE;Protéagineux;133,79;0;20,58;0
2011;BOURGOGNE;58;NIEVRE;STH;3598,53;235,85;1173,02;0
2011;BOURGOGNE;58;NIEVRE;Vigne;62,14;2,83;10,13;2,65
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Autres;179,32;1,69;59,49;4,61
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Céréales;575,56;13,61;85,67;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Cultures fourragères;978,03;42,33;183,76;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Fruits;14,05;0;0;7,93
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Légumes frais;33,04;0,89;0,44;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Légumes secs;1,24;0;0,4;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Oléagineux;71,79;0;0;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;PPAM;1,26;0;0;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Protéagineux;21,97;1,91;9,75;0
2011;BOURGOGNE;71;SAONE-ET-LOIRE;STH;3678,8;265,84;510,98;0,8
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Vigne;390,15;22,58;72,18;80,66
2011;BOURGOGNE;89;YONNE;Autres;200,23;24,34;30,15;0,42
2011;BOURGOGNE;89;YONNE;Céréales;3721,93;433,29;822,18;0
2011;BOURGOGNE;89;YONNE;Cultures fourragères;2552,64;425,44;1185,64;6
2011;BOURGOGNE;89;YONNE;Fruits;26,18;58,06;15,86;1,89
2011;BOURGOGNE;89;YONNE;Légumes frais;67,61;0,76;3,75;0
2011;BOURGOGNE;89;YONNE;Légumes secs;535,54;0;13,09;0
2011;BOURGOGNE;89;YONNE;Oléagineux;378,42;61,57;215,84;0
2011;BOURGOGNE;89;YONNE;PPAM;12,01;0;0;0
2011;BOURGOGNE;89;YONNE;Protéagineux;570,07;44,9;214,1;0
2011;BOURGOGNE;89;YONNE;STH;1412,14;148,36;855,48;0
2011;BOURGOGNE;89;YONNE;Vigne;171,47;85,86;160,56;85,82
2011;BRETAGNE;22;COTES-D'ARMOR;Autres;293,9;11,28;70,79;1,28
2011;BRETAGNE;22;COTES-D'ARMOR;Céréales;1714,66;301,5;1083,44;0
2011;BRETAGNE;22;COTES-D'ARMOR;Cultures fourragères;5099,51;546,71;2058,7;66,66
2011;BRETAGNE;22;COTES-D'ARMOR;Fruits;143,67;29,66;54,16;1,47
2011;BRETAGNE;22;COTES-D'ARMOR;Légumes frais;732,47;28,33;124,28;0
2011;BRETAGNE;22;COTES-D'ARMOR;Légumes secs;1,24;0;0;0
2011;BRETAGNE;22;COTES-D'ARMOR;Oléagineux;15,37;13,87;67,86;0
2011;BRETAGNE;22;COTES-D'ARMOR;PPAM;1,36;0;0;0
2011;BRETAGNE;22;COTES-D'ARMOR;Protéagineux;166,65;7,56;66,2;0
2011;BRETAGNE;22;COTES-D'ARMOR;STH;1695,3;98,71;360,78;0
2011;BRETAGNE;29;FINISTERE;Autres;569,37;62,7;87,46;0
2011;BRETAGNE;29;FINISTERE;Céréales;1345,08;127,34;482,13;0
2011;BRETAGNE;29;FINISTERE;Cultures fourragères;5214,7;641,26;1451,31;0
2011;BRETAGNE;29;FINISTERE;Fruits;65,51;1,03;13,76;8,78
2011;BRETAGNE;29;FINISTERE;Légumes frais;1147,03;24,5;156,56;0
2011;BRETAGNE;29;FINISTERE;Oléagineux;10,4;9,28;18,28;0
2011;BRETAGNE;29;FINISTERE;PPAM;21,67;0,09;3,95;0,55
2011;BRETAGNE;29;FINISTERE;Protéagineux;91,02;6,49;44,39;0
2011;BRETAGNE;29;FINISTERE;STH;1340,92;323,82;153,51;0
2011;BRETAGNE;29;FINISTERE;Vigne;s;s;s;s
2011;BRETAGNE;35;ILLE-ET-VILAINE;Autres;208,91;31,19;48,78;0,32
2011;BRETAGNE;35;ILLE-ET-VILAINE;Céréales;2075,9;217,37;893,8;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;Cultures fourragères;8261,69;722,43;2647,15;77,89
2011;BRETAGNE;35;ILLE-ET-VILAINE;Fruits;120,42;23,92;39,08;52,64
2011;BRETAGNE;35;ILLE-ET-VILAINE;Légumes frais;427,16;4,71;17,56;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;Légumes secs;s;s;s;s
2011;BRETAGNE;35;ILLE-ET-VILAINE;Oléagineux;22,9;5,23;0;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;PPAM;4,73;0;0;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;Protéagineux;61,76;15,31;78,3;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;STH;1519,33;43,92;355,46;0
2011;BRETAGNE;35;ILLE-ET-VILAINE;Vigne;s;s;s;s
2011;BRETAGNE;56;MORBIHAN;Autres;370,45;33,42;50,19;0
2011;BRETAGNE;56;MORBIHAN;Céréales;1770,78;234,33;394,77;0
2011;BRETAGNE;56;MORBIHAN;Cultures fourragères;8149,04;472,31;1970,36;0
2011;BRETAGNE;56;MORBIHAN;Fruits;74,95;12,01;6,3;8,82
2011;BRETAGNE;56;MORBIHAN;Légumes frais;337,29;11,08;16,43;0
2011;BRETAGNE;56;MORBIHAN;Légumes secs;s;s;s;s
2011;BRETAGNE;56;MORBIHAN;Oléagineux;25,84;6,42;2,15;0
2011;BRETAGNE;56;MORBIHAN;PPAM;35,04;0,51;0;0
2011;BRETAGNE;56;MORBIHAN;Protéagineux;74,54;12,14;20,82;0
2011;BRETAGNE;56;MORBIHAN;STH;701,6;90,09;256,98;0
2011;BRETAGNE;56;MORBIHAN;Vigne;s;s;s;s
2011;CENTRE;18;CHER;Autres;452,43;7,34;10,62;0,27
2011;CENTRE;18;CHER;Céréales;1454,62;95,84;393,84;0
2011;CENTRE;18;CHER;Cultures fourragères;1513,82;133,16;515,98;0
2011;CENTRE;18;CHER;Fruits;15,37;0,1;11,56;3,21
2011;CENTRE;18;CHER;Légumes frais;86,93;2,13;0,57;0
2011;CENTRE;18;CHER;Légumes secs;54,2;0;0;0
2011;CENTRE;18;CHER;Oléagineux;217,38;27,75;6,94;0
2011;CENTRE;18;CHER;PPAM;6,02;0,04;0,02;0
2011;CENTRE;18;CHER;Protéagineux;365,07;3;117,58;0
2011;CENTRE;18;CHER;STH;1695,43;226,2;325,5;0
2011;CENTRE;18;CHER;Vigne;219,36;7,15;20,76;4,59
2011;CENTRE;28;EURE-ET-LOIR;Autres;101,02;3,23;5,36;0
2011;CENTRE;28;EURE-ET-LOIR;Céréales;739,96;39,66;297,64;0
2011;CENTRE;28;EURE-ET-LOIR;Cultures fourragères;366,53;18,95;99,82;0
2011;CENTRE;28;EURE-ET-LOIR;Fruits;0,37;0,73;0,11;0,08
2011;CENTRE;28;EURE-ET-LOIR;Légumes frais;70,17;0,02;9,91;0
2011;CENTRE;28;EURE-ET-LOIR;Légumes secs;28,19;0;0;0
2011;CENTRE;28;EURE-ET-LOIR;Oléagineux;77,09;0;19,1;0
2011;CENTRE;28;EURE-ET-LOIR;PPAM;5,7;0,46;0,01;0,19
2011;CENTRE;28;EURE-ET-LOIR;Protéagineux;165,34;1,07;136,5;0
2011;CENTRE;28;EURE-ET-LOIR;STH;85,62;28,78;14,38;0
2011;CENTRE;36;INDRE;Autres;214,55;28,9;81,56;0
2011;CENTRE;36;INDRE;Céréales;1016,6;244,88;295,78;0
2011;CENTRE;36;INDRE;Cultures fourragères;2491,72;277,25;607,26;0
2011;CENTRE;36;INDRE;Fruits;34,8;0,24;27;0,7
2011;CENTRE;36;INDRE;Légumes frais;41,09;0,2;0,56;0
2011;CENTRE;36;INDRE;Légumes secs;9,02;21,91;0;0
2011;CENTRE;36;INDRE;Oléagineux;161,09;97,54;10,05;0
2011;CENTRE;36;INDRE;PPAM;4,45;0;0;0
2011;CENTRE;36;INDRE;Protéagineux;208,58;24,94;111,35;0
2011;CENTRE;36;INDRE;STH;811,7;107,65;266,95;0
2011;CENTRE;36;INDRE;Vigne;s;s;s;s
2011;CENTRE;37;INDRE-ET-LOIRE;Autres;315,85;45,7;86,77;4,46
2011;CENTRE;37;INDRE-ET-LOIRE;Céréales;1564,2;186,73;687,03;0
2011;CENTRE;37;INDRE-ET-LOIRE;Cultures fourragères;1695,57;431,29;946,72;0
2011;CENTRE;37;INDRE-ET-LOIRE;Fruits;82,32;1,33;0,84;3,7
2011;CENTRE;37;INDRE-ET-LOIRE;Légumes frais;64,73;0,99;11,41;0
2011;CENTRE;37;INDRE-ET-LOIRE;Légumes secs;44,19;0;3,68;0
2011;CENTRE;37;INDRE-ET-LOIRE;Oléagineux;281,3;120,95;67,3;0
2011;CENTRE;37;INDRE-ET-LOIRE;PPAM;0,04;0;1,42;0
2011;CENTRE;37;INDRE-ET-LOIRE;Protéagineux;226,57;21,49;145,9;0
2011;CENTRE;37;INDRE-ET-LOIRE;STH;618,05;107,73;107,69;0,14
2011;CENTRE;37;INDRE-ET-LOIRE;Vigne;603,31;209,95;184,61;258,95
2011;CENTRE;41;LOIR-ET-CHER;Autres;373,63;61,45;21,81;6,67
2011;CENTRE;41;LOIR-ET-CHER;Céréales;1344,96;26,45;239,31;0
2011;CENTRE;41;LOIR-ET-CHER;Cultures fourragères;1370,66;14,63;156,69;0
2011;CENTRE;41;LOIR-ET-CHER;Fruits;14,18;5,69;26,33;0,1
2011;CENTRE;41;LOIR-ET-CHER;Légumes frais;444,24;1,74;3,1;0
2011;CENTRE;41;LOIR-ET-CHER;Légumes secs;41,26;0;0,42;0
2011;CENTRE;41;LOIR-ET-CHER;Oléagineux;111,05;31,79;18,77;0
2011;CENTRE;41;LOIR-ET-CHER;PPAM;5,5;0,6;0,3;0
2011;CENTRE;41;LOIR-ET-CHER;Protéagineux;208,12;29,53;9,1;0
2011;CENTRE;41;LOIR-ET-CHER;STH;608,04;175,94;19,05;0
2011;CENTRE;41;LOIR-ET-CHER;Vigne;455,92;34,6;16,85;57,59
2011;CENTRE;45;LOIRET;Autres;221,19;20;48,64;0
2011;CENTRE;45;LOIRET;Céréales;618,58;95,39;165,43;0
2011;CENTRE;45;LOIRET;Cultures fourragères;939,96;30,33;420,23;0
2011;CENTRE;45;LOIRET;Fruits;33,63;0,85;12,05;12,03
2011;CENTRE;45;LOIRET;Légumes frais;160,65;0,93;7,64;0
2011;CENTRE;45;LOIRET;Légumes secs;7,3;0;0,67;0
2011;CENTRE;45;LOIRET;Oléagineux;78,36;0;12,05;0
2011;CENTRE;45;LOIRET;PPAM;0,85;0,01;0,01;0
2011;CENTRE;45;LOIRET;Protéagineux;71,02;7,26;50,94;0
2011;CENTRE;45;LOIRET;STH;214,48;2,46;37,52;0
2011;CENTRE;45;LOIRET;Vigne;9,3;0;0,96;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Autres;39,55;8,65;1,97;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Céréales;494;153,2;307,31;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Cultures fourragères;401,24;409,18;395,47;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Fruits;6,65;0,1;0,04;5,75
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Légumes frais;42,96;14,91;0,05;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Oléagineux;29,44;0;0;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;PPAM;0,12;0,35;0;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Protéagineux;49,36;2,13;18,09;0
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;STH;2119,93;222,41;1374,81;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Autres;165,11;9,51;11,29;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Céréales;629,97;163,51;230,44;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Cultures fourragères;425,41;31,74;67,88;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Fruits;7,51;1,56;0;0,4
2011;CHAMPAGNE-ARDENNE;10;AUBE;Légumes frais;72,11;0,9;4,15;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Légumes secs;27,09;0,69;0;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Oléagineux;55,31;18,07;0;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;PPAM;s;s;s;s
2011;CHAMPAGNE-ARDENNE;10;AUBE;Protéagineux;29,9;28,07;68,33;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;STH;199,89;30,03;87,85;0
2011;CHAMPAGNE-ARDENNE;10;AUBE;Vigne;86,64;13,88;41,73;3,61
2011;CHAMPAGNE-ARDENNE;51;MARNE;Autres;105,15;46,43;13,47;0,22
2011;CHAMPAGNE-ARDENNE;51;MARNE;Céréales;771,46;133,86;404,96;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Cultures fourragères;590,19;447,52;279,66;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Fruits;1,15;2,02;0;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Légumes frais;34,06;2,33;0;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Légumes secs;10,28;0;0;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Oléagineux;129,77;0;74,4;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;PPAM;5,42;0;0;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Protéagineux;45,83;9,8;10,61;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;STH;105,27;0;64,31;0
2011;CHAMPAGNE-ARDENNE;51;MARNE;Vigne;104,47;52,06;42,74;22,6
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Autres;24,34;6,58;149,38;0
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Céréales;472,47;7,27;488,03;0
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Cultures fourragères;560,86;6,81;426,59;0
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Fruits;3,54;0;1,16;0
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes frais;13,4;1;0,24;0
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Légumes secs;s;s;s;s
